company_website,is_remote,link,source,title,company_address,language_proficiency,personality_traits,soft_skills,min_salary,is_internship,company,diploma,sector,desired_profile,languages,recommended_skills,foreign_company,language_profeciency,contract_type,min_experience,company_description,job_description,date_of_publication,application_date,location,hard_skills,region,job
https://www.rekrute.com/offre-emploi-assistant-commercial-hf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-166301.html,False,https://www.rekrute.com/offre-emploi-assistant-commercial-hf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-166301.html,Rekrute,Assistant Commercial (H/F) - Casablanca,"Immeuble LA COMANAV, 7 Boulevard la resistance 20300 Casablanca",,"Esprit dequipe, souci de lamelioration continue, proactivite","['bonne elocution', 'sens de lecoute', 'aisance au telephone', 'capacite dassimilation']",0,False,MCS - Carrier,['Bac +2 Minimum'],Information Technology (IT),Profil recherche : Competences et experiences requises : De formation Bac +2/3; Experience de 2 ans minimum dans un centre dappels obligatoirement en reception dappels; Tres bonne maitrise du francais en ecrit et en oral.,Francais,"Maitrise des outils de la bureautique (Word, Excel, PowerPoint)",True,Fluent,CDI,2,"MCS est une joint-venture entre VENTEC Maroc et Carrier, numero 1 mondial dans le froid.",Assistant commercial dans le domaine de la climatisation.,2023-10-01,2023-10-31,Casablanca,"['maitrise des outils bureautiques', 'reception dappels', 'gestion des reclamations']",Casablanca-Settat,Commercial Assistant
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-sales-associate-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-166266.html,Rekrute,Sales Associate - Casablanca,"Immeuble LA COMANAV, 7 Boulevard la resistance 20300 Casablanca",,"Ability to work in a challenging and collaborative environment, eagerness to develop within a structure that prioritizes human fulfillment and satisfaction","['Organization', 'Rigorousness', 'Collaboration', 'Communication', 'Time management', 'Customer orientation', 'Flexibility']",0,False,MCS - Carrier,['Bac +3 Minimum'],Automotive Industry,"Main skills required for the position are organization, rigorousness, collaboration, communication, time management, customer orientation, and flexibility.","French, Arabic",Basic knowledge of products families & components,True,Fluent,CDD,1,"MCS is a joint-venture established in 2014 between VENTEC Maroc and Carrier, a global leader in cooling systems. MCS provides technical, commercial and administrative support remotely for several companies within the Carrier group.","The Sales Associate will be responsible for supporting the sales team in various functions including customer interactions, order management, and technical support.",2023-10-01,2023-11-01,Casablanca,[],Casablanca-Settat,Sales and Business Development
https://www.rekrute.com/offre-emploi-technical-sales-consulting-in-air-conditioning-hf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-165732.html,False,https://www.rekrute.com/offre-emploi-technical-sales-consulting-in-air-conditioning-hf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-165732.html,Rekrute,Technical Sales Consulting in Air Conditioning (H/F) - Casablanca,"Immeuble LA COMANAV, 7 Boulevard la resistance 20300 Casablanca",,"Strong communication skills, Team spirit, Flexibility","['Communication', 'Teamwork', 'Flexibility']",0,False,Climate and Security MCS - Carrier,"['Bac +3 Minimum', 'Master']",Information Technology (IT),To be successful in this role you will: Bachelors or Masters degree in energy engineering or HVAC; Previous experience in a similar role is desirable; Proficient in English; Strong communication skills; Team spirit and willingness to share best practices; Flexibility.,English,Proficient in HVAC technology,True,Proficient,CDD,0,"Carrier Corporation is the number one global leader in air conditioning, having sold over 4 million units per year. MCS supports various international companies in technical, commercial, and administrative tasks.",Looking for a Technical Sales Consultant in Air Conditioning for a dynamic environment.,2023-10-01,2023-12-01,Casablanca,"['Energy engineering', 'HVAC expertise']",Casablanca,Sales Consulting
https://www.rekrute.com/company/solutions30,False,https://www.rekrute.com/offre-emploi-administration-des-ventes---adv-hf-recrutement-sol30-casablanca-166948.html,Rekrute,Administration des Ventes - ADV (H/F) - Casablanca,"27 Boulevard Mohamed Zerktouni Casablanca Residence Montassir, Troisieme etage 20000 Casablanca",,"Capacite a travailler en equipe, engagement a fournir un service client de qualite superieure, proactivite et prise dinitiative","['Ex excellent relationnel', 'Sens de lorganisation', 'Rigueur et precision']",0,False,Le Groupe Solutions30,['Bac +3 Minimum'],Information Technology (IT),"Personne avec une experience professionnelle de 3 a 5 ans dans un poste similaire, ayant des competences solides en gestion administrative, gestion de projet et relation client dans un environnement dynamique.","Francais, Anglais","Formation complementaire en gestion de projet serait un atout, experience au sein dun centre dappel serait un atout majeur.",True,Fluent,CDI,3,"Le Groupe Solutions30 est le partenaire privilegie des entreprises pour la mise en œuvre des nouvelles technologies numeriques en Europe et pour lassistance aux utilisateurs. Leader europeen du marche, le Groupe realise plus de 80 000 interventions par jour grace a ses 15 000 techniciens et experts.","Le poste necessite une gestion des ventes, ladministration de taches techniques et le service client pour les entreprises et les particuliers.",2023-10-01,2023-11-01,Casablanca,"['Maitrise des outils informatiques : suite Microsoft Office, logiciels de gestion de CRM']",Casablanca,Administration des Ventes
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-controleur-de-gestion-sociale-hf-recrutement-sol30-casablanca-166947.html,Rekrute,Controleur de Gestion Sociale (H/F) - Casablanca,"27 Boulevard Mohamed Zerktouni Casablanca Residence Montassir, Troisieme etage 20000 Casablanca",,"Capacite de synthese, forte capacite relationnelle et dadaptation","['Ecoute des demandes et attentes', 'Explication des process et resultats']",0,False,Le Groupe Solutions30,"['Bac +5', 'Master']",Information Technology (IT),"Diplome dun Master en RH, Comp&Ben / Controle de gestion Social / Finance / statistiques avec une experience de 3 a 5 ans dans le domaine.",Anglais professionnel est un plus,Expertise dExcel et des systemes dinformation,False,Professionnel,CDI,3,Le Groupe Solutions30 est le partenaire privilegie des entreprises pour la mise en oeuvre des nouvelles technologies numeriques.,"Controleur de gestion sociale responsable de lanalyse de bases de donnees et des performances sociales de lentreprise, impliquant la gestion des risques.",2023-10-01,2023-11-01,Casablanca,"['Analyse de bases de donnees', 'Maitrise des methodes de gestion de projet', 'Reporting et statistiques']",Casablanca,Gestion
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-operations-manager-experience-en-call-center-recrutement-foundever-ex-sitel-group-tanger-166945.html,Rekrute,Operations Manager,"1100 Bd El Qods, Sidi Marouf, Casanearshore Park 20100 Casablanca",,"Leadership, Positive attitude, Charismatic","['Excellente relation client', 'Capacite danalyse des processus', 'Reactivite et adaptation au changement', 'Capacite de reaction operationnelle et strategique']",0,False,Sitel Group,"['Bac +4 en informatique', 'Bac +4 en gestion', 'Bac +4 en management', 'Bac +4 en finances']",Call Center and Customer Service,"Un niveau de diplomation Minimum bac +4, Exprience minimum de deux annes dans un poste similaire, Parfaitement bilingue francais et anglais, lespagnol est fortement souhaitable.","Francais, Anglais, Espagnol","Techniques de gestion des quipes, Fort en techniques de communication",False,Bilingue,CDI,2,Sitel Group devient officiellement Foundever et est un leader mondial de lexperience client (CX).,Responsable des operations avec experience en call center.,2023-10-01,2023-11-01,Tanger,[],Tanger,Operations Management
https://www.rekrute.com/offre-emploi-developpement-commercial---sponsoring-et-partenariats-recrutement-seven-pm-casablanca-165851.html,False,https://www.rekrute.com/offre-emploi-developpement-commercial---sponsoring-et-partenariats-recrutement-seven-pm-casablanca-165851.html,Rekrute,Developpement Commercial - Sponsoring et Partenariats - Casablanca,Casablanca,,"Esprit dequipe, dynamisme, enthousiasme, aptitude a etre force de proposition, orientation clients et resultats.","['Capacites danalyse et de synthetise', 'Orientation clients', 'Esprit dequipe']",0,False,SEVEN PM,"['Bac +5 et plus', 'Ecole de commerce']",Marketing and Advertising,"De formation superieur type ecole de commerce, vous justifiez dune experience de 3 a 5 ans dans une activite similaire. Vous beneficiez dun parcours riche et apprenant et avez developpe une veritable expertise dans la vente complexe aupres de decideurs de haut niveau.",Francais,"Maitrise des techniques de vente et de negociation commerciale, maitrise des logiciels de gestion de la relation client type CRM, maitrise de la suite office",False,Fluent,CDI,3,"SEVEN PM est une agence de reference en matiere de production culturelle, orchestrant des evenements prestigieux tels que Jazzablanca, Tanjazz, Casa Anfa Latina, et de nombreux evenements culturels. Depuis son emergence en 2018, SEVEN PM sengage resolument a enrichir le paysage culturel marocain. Lagence met son expertise au service du developpement de projets culturels denvergure.","Profil recherche : De formation superieur type ecole de commerce, vous justifiez dune experience de 3 a 5 ans dans une activite similaire.",2023-10-01,2023-11-01,Casablanca,"['Techniques de vente', 'Negociation commerciale', 'Gestion de la relation client type CRM', 'Suite office']",Casablanca-Settat,Commercial
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-chef-de-projets-evenementiels-recrutement-seven-pm-casablanca-166306.html,Rekrute,Chef de Projets Evenementiels - Casablanca,Casablanca,,"Aisance relationnelle, rigueur, bonnes capacites dorganisation et danticipation","['Aisance relationnelle', 'Capacites dorganisation', 'Capacites danticipation', 'Rigueur']",0,False,SEVEN PM,"['Bac +4 Maximum', 'BTS', 'DUT']",Marketing and Advertising,"Vous justifiez une experience professionnelle de 2 a 5 ans obligatoirement acquise dans les secteurs de levenementiel et/ou de lorganisation devenements denvergure, parfaitement francophone. La maitrise de langlais est un plus.","Francais, Anglais",Experience dans lorganisation devenements culturels,False,Fluent,CDI,3,"SEVEN PM est une agence de reference en matiere de production culturelle, orchestrant des evenements prestigieux tels que Jazzablanca, Tanjazz, Casa Anfa Latina, et de nombreux evenements culturels.",Vous serez responsable de la gestion et de lorganisation devenements denvergure.,2023-10-01,2023-11-01,Casablanca,"['Gestion de projets', 'Organisation devenements', 'Communication']",Casablanca,Project Management
https://www.rekrute.com/offre-emploi-planification-et-prise-de-rdv-recrutement-sol30-casablanca-166944.html,False,https://www.rekrute.com/offre-emploi-planification-et-prise-de-rdv-recrutement-sol30-casablanca-166944.html,Rekrute,Planification et prise de RDV - Casablanca,"27 Boulevard Mohamed Zerktouni Casablanca Residence Montassir, Troisieme etage 20000 Casablanca",,"Rigueur, organisation et gestion des priorites","['Excellentes capacites de communication', 'Sens du service client', 'Capacite a travailler en equipe', 'Adaptation a un environnement dynamique']",0,False,Le Groupe Solutions30,"['Bac Minimum', 'Formation specialisee', 'Baccalaureat']",Information Technology (IT),Profil recherche : Maitrise des techniques de planification. Capacite a travailler en equipe.,Francais,"Maitrise des outils microsoft (excel, word et power point)",False,Intermediate,CDI,1,"Le Groupe Solutions30 est le partenaire privilegie des entreprises pour la mise en oeuvre des nouvelles technologies numeriques en Europe et pour lassistance aux utilisateurs. Il est leader europeen du marche, et realise plus de 80 000 interventions par jour.",Responsable de la planification et prise de rendez-vous avec les clients.,2023-10-23,2023-11-30,Casablanca,[],Casablanca,Administrative Support
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-directeur-industriel-group-raffinerie-recrutement-orh-assessment-casablanca-166943.html,Rekrute,Executif Directeur Industriel Group (Raffinerie) - Casablanca,"47, Bd dAnfa 20070 Casablanca",,"Leadership, Gestion de projet, Gestion des risques, Communication, Gestion budgetaire, Analyse et resolution de problemes","['Capacite a diriger', 'Motiver une equipe', 'Communication orale et ecrite', 'Gestion des budgets', 'Optimiser les ressources']",0,False,ORH Assessment,"['Bac +5 et plus', 'Diplome dingenieur']",Construction and Civil Engineering,"Profil ideal pour ce poste exige un niveau deducation Bac +5 et plus avec une specialisation en distribution, metiers de la production, qualite, securite ou maintenance","Francais, Anglais","Connaissance des process industriels, normes de securite et techniques de management",False,Excellente maitrise du francais et de langlais,CDI,10,Cabinet conseil en recrutement offrant des prestations en Assessment,Le profil ideal doit posseder une experience significative de 10 a 20 ans dans un poste similaire au sein dune industrie de transformation ou dextraction,2023-10-23,2023-11-23,Casablanca,"['Solide connaissance des process industriels', 'Connaissance des normes de securite', 'Techniques de management']",Casablanca,Directeur Industriel
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-superviseur-recrutement-imperial-com-tanger-166810.html,Rekrute,Superviseur - Tanger,Riad Tetouan Immeuble Office Bulding 3eme Etage Tanger Tanger,,"Motivation, dynamisme, passion pour la communication et levenementiel","['Leadership', 'Excellentes competences en communication', 'Relation interpersonnelle', 'Travail en equipe', 'Organisation', 'Rigueur', 'Gestion du stress', 'Resolution de problemes']",0,False,Imperial Com - Lesprit de Communication,"['Bac +2 Minimum', 'Universite']",Marketing and Advertising,"Une personne capable de diriger une equipe, motiver ses membres et developper leur potentiel, avec une experience en management et leadership.","Francais, Anglais",Maitrise des outils informatiques,False,Fluent,CDI,1,"Imperial Com est une agence de communication innovante, dediee a offrir des solutions creatrices et strategiques.","Le profil ideal necessite un niveau Bac +2 minimum avec une specialisation dans les metiers du Call Center, commercial, vente ou export.",2023-10-01,2023-11-01,Tanger,"['Gestion dequipe', 'Connaissance du secteur de la communication']",Tanger,Superviseur
https://www.imperialcom.ma,False,https://www.rekrute.com/offre-emploi-teleconseiller-en-prise-des-rdvs-renovations-dampleur-debutant-ou-experimente-hf-tanger-recrutement-imperial-com-tanger-166811.html,Rekrute,Teleconseiller en prise des Rdvs Renovations dAmpleur Debutant ou Experimente H/F,Riad Tetouan Immeuble Office Bulding 3eme Etage Tanger Tanger,,"Esprit dequipe, engagement, resilience","['capacite de communication efficace', 'ecoute active', 'capacite dadaptation', 'au sens aigu de lobjectif']",0,False,Imperial Com - LEsprit de Communication,"['Bac', 'Bac +2 Minimum - Universite']",Call Center and Customer Service,Le candidat ideal doit posseder un fort interet pour le secteur et une volonte dapprendre. Les debutants motives seront egalement consideres.,Francais,"Bonne maitrise des outils informatiques, orientation resultats",False,Indispensable,CDI,0,"Imperial Com est une agence de communication innovante, dediee a offrir des solutions creatrices et strategiques.","Le teleconseiller gere la prise de rendez-vous pour des travaux de renovation, en sappuyant sur une formation complete fournie par lentreprise.",2023-10-01,2023-11-01,Tanger,"['gestion des conversations', 'maitrise de la langue francaise']",Tanger-Tetouan-Al Hoceima,Call Center
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-agent-commercial-back-office-recrutement-confidentiel-casablanca-166942.html,Rekrute,Agent Commercial back office - Casablanca,"Casablanca, Maroc",,"Organisation, Implication au travail, Ambition, Travail en equipe, Besoin daction, Tenacite, Volonte de persuasion, Extraversion","['Excellent relationnel', 'Autonomie']",0,False,Grande entreprise industrielle,"['Bac +2 Minimum', 'Ecole de commerce']",Retail and Sales,"Vous possedez un diplome de Bac +2 et plus, idealement avec une specialisation en Commercial / Vente / Export ou en Gestion / Comptabilite / Finance. Vous justifiez dune experience professionnelle dau moins 1 a 3 ans dans un poste similaire, ou vous avez demontre vos competences en gestion administrative commerciale.","Francais, Anglais",Techniques de vente,False,Fluent,CDI,1,"Grande entreprise industrielle situee a Casablanca, nous sommes rattaches a un grand groupe international situe sur plusieurs continents.",Vous devez maitriser les techniques de vente et avoir un excellent relationnel.,2023-10-14,2023-11-14,Casablanca,['Gestion administrative commerciale'],Casablanca-Settat,Commercial
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-chef-de-projets-industriels-composites-recrutement-orh-assessment-nouaceur-166940.html,Rekrute,Chef de Projets Industriels Composites - Nouaceur,"47, Bd dAnfa 20070 Casablanca",,"Rigueur, organisation, capacite a gerer plusieurs projets simultanement","['Relationnelles', 'Communication', 'Leadership']",0,False,ORH Assessment,"['Bac +5 et plus', 'Master']",Construction and Civil Engineering,"Personne avec un niveau deducation Bac +5 en genie Industriel / mecanique, idealement dans le secteur Aeronautique / Spatial Automobile, avec une experience significative dans la gestion de projets impliquant des materiaux composites.","Anglais (lu, ecrit, parle)","Maitrise des outils de gestion de projet (ex: MS Project, Primavera), connaissance des materiaux composites et procedes de fabrication associes.",False,Fluent,CDI,5,Cabinet conseil en recrutement offrant egalement des prestations en Assessment et organisation de concours.,Recherche un Chef de Projets Industriels Composites avec minimum 5 a 10 ans dexperience dans la gestion de projets industriels.,2023-10-01,2023-10-30,Nouaceur,"['Gestion de projet', 'Coordination dequipes', 'Resolution de problemes']",Casablanca,Chef de Projets
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-plant-quality-specialist-recrutement-confidentiel-tanger-166939.html,Rekrute,Plant Quality Specialist - Tanger,,,"Respect des regles, Rationalisme, Tenacite, Travail en equipe, Besoin dobjectivite, Organisation","['Teamwork', 'Organization', 'Objectivity']",0,False,Leading company in the automotive sector,"['Bac+5 in quality', 'engineering', 'production', 'technical field']",Automotive Industry,At least 1 year of experience. Fluent speaker of French and English,"French, English",,False,Fluent,CDI,1,Leading company in the automotive sector,Responsible for ensuring quality standards in plant operations.,2023-10-01,2023-11-01,Tanger,[],Tanger,Quality Specialist
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-ingenieur-amelioration-continue-recrutement-safran-nacelles-nouaceur-166334.html,Rekrute,Ingenieur Amelioration Continue - Nouaceur,BP 80 Technopole Aeroport Mohamed V Nouaceur Casablanca,,"Autonomie, proactivite, esprit dinitiative, rigueur, travail en equipe","['Capacites danalyse', 'Competences en gestion de projet', 'Excellentes competences relationnelles et de communication']",0,False,Safran Nacelles,['Bac +5 et plus'],Aerospace Industry,"Candidat possedant une experience professionelle de 3 a 5 ans dans un environnement industriel exigeant, idealement dans le secteur de laeronautique ou du spatial.","Francais, Anglais",Experiences internationales et formations complementaires en gestion de projet ou amelioration continue seraient un atout.,True,Fluent,CDI,3,"Safran Nacelles est lun des deux principaux integrateurs mondiaux de nacelles de moteurs davion. Avec plus de 19 000 equipements en service, Safran Nacelles propose une gamme de nacelles adaptees aux avions commerciaux, regionaux et daffaires.",Profil recherche pour ingenieur amelioration continue avec une expertise dans la conception et loptimisation des processus industriels.,2023-10-10,2023-11-10,Nouaceur,"['Methodologies damelioration continue (Lean, Six Sigma)']",Casablanca,Engineering
,False,https://www.rekrute.com/offre-emploi-charge-de-restauration-collective-recrutement-attijariwafa-bank-casablanca-166938.html,Rekrute,Charge de restauration collective - Casablanca,2 Boulevard Moulay Youssef 20250 Casablanca,,"Rigoureux, organise, reactif, aptitudes relationnelles, sens aigu de la resolution des problemes","['Aptitudes relationnelles', 'Organisation', 'Rigoureux', 'Reactif']",0,False,Attijariwafa bank,['Bac +3 Minimum'],Banking and Financial Services,"Vous etes diplome dun Bac+3, option economie, comptabilite ou controle et vous justifiez dune premiere experience dans un poste similaire (stages inclus).",Francais,,False,Fluent,Autre,1,"Attijariwafa bank est le premier groupe bancaire et financier du Maghreb et un acteur financier de reference en Afrique. En plus de lactivite bancaire, le Groupe opere, a travers des filiales specialisees, dans tous les metiers financiers : assurance, credit immobilier, credit a la consommation, leasing, gestion dactifs, intermediation boursiere, conseil, location longue duree, factoring. Attijariwafa bank est basee au Maroc et opere dans 25 pays.","Profil recherche : Vous etes diplome dun Bac+3, option economie, comptabilite ou controle et vous justifiez dune premiere experience dans un poste similaire (stages inclus).",,,Casablanca,[],,Banking
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-cadre-commercial-junior-recrutement-comarbois-casablanca-165459.html,Rekrute,Cadre Commercial Junior - Casablanca,levard Ahl Loghlam 20630 Casablanca,,"Aptitudes relationnelles solides, esprit innovant, courtoisie et professionnalisme, fiabilite et sens des responsabilites, orientation service, dynamisme et proactivite, bonne culture generale et soif dapprendre, rigueur, organisation et structure.","['Autonomie', 'Capacite danalyse', 'Competences en communication', 'Proactivite', 'Esprit dequipe']",0,False,Comarbois,['Bac +2 Minimum - Ecole de commerce - Universite'],Construction and Civil Engineering,"Titulaire dun Bac +2 minimum avec une experience dau moins 2 ans dans le domaine commercial, idealement dans le secteur du bois ou des materiaux de construction. Competences techniques en vente et prospection, competences en negociation commerciale, connaissance du marche de limportation et distribution du bois.","Francais, Arabe","Experience dans le secteur commercial, connaissance des techniques de vente, bonne maitrise des outils de communication.",False,Fluent,CDI,2,"Filiale du Groupe Robelbois, leader sur le marche du bois au Maroc depuis 1967, Comarbois propose une large gamme de produits adaptes a chaque etape de votre projet de construction. Comarbois est un fournisseur et partenaire de confiance.","Profil recherche : Formation et experience dans le domaine commercial, avec des competences en prospection et negociation. Excellente communication en francais et arabe obligatoire.",2023-10-01,2023-10-15,Casablanca,"['Analyse de marche', 'Techniques de vente', 'Negociation commerciale', 'Prospection']",Casablanca,Commercial
https://www.ikea.com,False,https://www.rekrute.com/offre-emploi-conseiller-de-vente-hf---ikea-morocco-mall-shop-recrutement-ikea-maroc-casablanca-166937.html,Rekrute,Conseiller de vente (H/F) - IKEA Morocco Mall Shop - Casablanca,Morocco Mall Casablanca 27223 Casablanca,,"Dynamique, autonome et orient(e) rsultats","['Bon sens du contact', 'Communication']",0,False,IKEA,['Bac +2 Minimum'],Retail and Sales,Exprience en vente ou service  la clientle,French,Matrise des outils informatiques de base,True,Intermediate,CDI,1,"IKEA is a global retailer known for affordable, modernist furniture designs and unique shopping experience. Founded in 1943 by Ingvar Kamprad in Sweden, IKEA started as a mail-order business and has grown to operate 473 stores in 63 countries as of May 2024. In Morocco, IKEA Concept is brought by Al-Homaizi Ltd that operates in three IKEA Markets - Kuwait, Jordan, and Morocco.","Profil recherch : Exprience en vente ou service  la clientle. Bon sens du contact et de la communication. Dynamique, autonome et orient(e) rsultats.",2024-05-01,2024-05-31,Casablanca,[],Casablanca,Sales
https://www.ikea.com,False,https://www.rekrute.com/offre-emploi-conseiller-de-vente-hf---ikea-zenata-recrutement-ikea-maroc-casablanca-166936.html,Rekrute,Conseiller de vente (HF) - IKEA Zenata - Casablanca,Sortie Autoroute An Arrouda Zenata,,"Dynamique, autonome, orient(e) rsultats","['Bon sens du contact', 'Bonne communication']",0,False,IKEA,['Bac +2 Minimum'],Retail and Sales,Exprience en vente ou service  la clientle,"Francais, Anglais",Matrise des outils informatiques de base,True,Basique,CDI,1,"IKEA is a global retailer known for affordable, modernist furniture designs and unique shopping experience.",Exprience en vente ou service  la clientle. Bon sens du contact et de la communication.,2023-10-06,2023-11-06,Casablanca,"['Vente', 'Service  la clientle']",Casablanca-Settat,Vente
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-conseillers-technico-commerciaux-pour-un-operateur-telephonique-dimanche-fixe-recrutement-foundever-ex-sitel-group-rabat-166239.html,Rekrute,Conseillers Technico-commerciaux pour un operateur telephone (dimanche fixe) - Rabat,"1100 Bd El Qods, Sidi Maarouf, Casanearshore Park 20100 Casablanca",,"Dynamique, oriente client, esprit dequipe","['Communication', 'Esprit dequipe', 'Gestion du temps']",0,False,Sitel Group devient officiellement Foundever,['Bac Minimum - Baccalaureat'],Call Center and Customer Service,"Nous recherchons des candidats motives et passionnes par le service a la clientele, capables de travailler dans un environnement dynamique.","Francais, Anglais",Connaissance des outils informatiques,True,Fluent,CDI,0,"Foundever est un leader mondial de lexperience client (CX), offrant des solutions novatrices et un support en plusieurs langues.",Recrutement de Conseillers Technico-commerciaux pour un operateur de telecom,2023-01-01,2023-12-31,Rabat,"['Gestion des appels', 'Service client', 'Resolution de problemes']",Rabat-Sale-Kenitra,Conseiller Client
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-responsable-de-station-de-service-recrutement-domino-hr-morocco-bouskoura-166934.html,Rekrute,Responsable de station de service - Bouskoura,"202, Bd Abdelmoumen N5 Rdc 20000 Casablanca",,"Bon relationnel, Rigueur, Autonomie","['Sens du contact', 'Rigueur', 'Autonomie']",0,False,DOMINO RH,"['Bac +3 Minimum', 'Master', 'Universite']",Retail and Sales,"Profil recherche : Experience de 3 ans minimum dans un poste similaire, Capable de travailler en autonomie et rigueur, Mobile au niveau national, Diplome en commerce ou ingenierie","Francais, Anglais","Capacite dadaptation, Esprit dequipe, Capacite de recherche de solutions innovantes",False,Fluent,CDI,3,"DOMINO RH propose des services RH, specialise dans plusieurs domaines du marche, leader dans le secteur social en Maroc avec un developpement international.","Responsable de la gestion dune station de service, supervision des operations quotidiennes, et gestion de lequipe. Contrat CDI avec avantages.",2023-10-01,2023-11-01,Bouskoura,"['Techniques de ventes', 'Gestion']",Casablanca-Settat,Management
,False,https://www.rekrute.com/offre-emploi-ingenieur-devops-recrutement-sofrecom-maroc-technopolis-165549.html,Rekrute,Ingenieur devOps - Technopolis,,,"Pret a prendre des initiatives et proposer des methodes innovantes, autonome et force de proposition, bon relationnel, esprit dequipe, sens du partage, rigueur et curiosite.","['Autonomie', 'Rigueur', 'Curiosite', 'Esprit dequipe', 'Bon relationnel']",0,False,Sofrecom,['Bac +5 et plus Minimum'],Information Technology (IT),"Vous savez architecturer et implementer une application complexe en vous basant sur des paradigmes et autres bonnes pratiques adaptees au cloud. Vous avez une approche qualite qui se traduit par la mise en place de tests, une capacite a coder de facon propre et la recherche doptimisation. Vous maitrisez le langage de programmation Python, lart du scripting, et les technologies comme Git, API Rest, SQL, Docker. Vous avez une experience en developpement au sein dun projet en mode Agile.","Francais, Anglais","Familiarite avec Kubernetes, Cloud Foundry, langage JavaScript, Go, ainsi que sur des infrastructures basees sur des technologies VMware.",True,Fluent,CDI,5,"Sofrecom est une entreprise de conseil et dingenierie specialisee dans les telecommunications, filiale du groupe Orange.","Implication dans le travail, besoin dautonomie, reflexion, ambition, recherche de nouveaute.",2023-01-01,2023-12-31,Technopolis,"['Python', 'Shell scripting', 'Git', 'API Rest', 'SQL', 'Docker', 'CI/CD', 'Ansible', 'Terraform']",Technopolis,Ingenieur
https://www.sofrecom.com,False,https://www.rekrute.com/offre-emploi-concepteur-developpeur-bi-hf-recrutement-sofrecom-maroc-casablanca-166583.html,Rekrute,Concepteur Developpeur BI (H/F) - Casablanca,"Casablanca, Maroc",,"Ouvert, collaboratif, dynamique, adaptable","['Communication', 'Teamwork', 'Problem-solving']",0,False,Sofrecom,"['Bac +5', 'Ecole dingenieur']",Information Technology (IT),"Ingenieur de formation ou titulaire dun Master 2, avec une forte culture BI, specialise dans les outils Microsoft BI, capable de travailler en equipe tout en etant autonome et rigoureux.","Francais, Anglais","Connaissances en developpement Agile, capacite a produire des services de qualite.",True,Fluent,CDI,3,"Sofrecom, filiale du groupe Orange, est une entreprise de conseil et dingenierie specialisee dans les telecommunications, presente dans plus de 30 nationalites.","Nous recrutons des developpeurs Microsoft BI confirmes pour le projet E-pilot, impliquant la realisation de prototypes et de projets sur des technologies Microsoft BI.",2023-10-01,2023-10-15,"Casablanca, Maroc","['SQL Server 2008 R2', 'SSIS', 'SSAS', 'SSRS', 'Power BI']",Casablanca,Concepteur Developpeur BI
https://www.rekrute.com,False,https://www.rekrute.com/offre-emploi-dessinateur-3d-industriel-recrutement-confidentiel-casablanca-166933.html,Rekrute,Dessinateur 3D industriel - Casablanca,"Casablanca, Maroc",,"Recherche de nouveaute, Rationalisme, Tenacite, Creativite, Besoin de reflexion, Besoin dautonomie, Implication au travail, Organisation","['Capacite dapprentissage', 'Engagement', 'Travail dequipe', 'Esprit dinitiative', 'Curiosite technique', 'Rigueur']",0,False,Grande entreprise industrielle,"['Bac +2 minimum', 'BTS', 'DUT']",Construction and Civil Engineering,"Nous recherchons une personne ayant une experience professionnelle de 1 a 3 ans dans un poste similaire, avec une bonne maitrise du francais, a loral et a lecrit.",Francais,"Competences en gestion de projet, Travail dequipe",True,Fluent,CDI,1,"Grande entreprise industrielle situee a Casablanca, nous sommes rattaches a un grand groupe international situe sur plusieurs continents.","Profil recherche : Posseder un niveau deducation Bac +2 minimum, une specialisation en fabrication mecanique serait un atout majeur. Solides competences en Modele 3D, dessin technique, lecture de plans, connaissance des materiaux, maitrise des normes et standards industriels.",2023-10-01,2023-11-01,Casablanca,"['Modele 3D (logiciels de CAO tels que CATIA)', 'Dessin technique', 'Lecture de plans', 'Connaissance des materiaux', 'Maitrise des normes et standards industriels']",Casablanca,Dessinateur 3D
